project_id,month,snapshot_date,physical_progress_pct,financial_progress_pct,cumulative_expenditure,revised_cost,cost_overrun_to_date_pct,revised_end_date,completion_date,schedule_slip_months
PRJ-0138,Feb,2026-02-15,5.7,11.52,257.08,2695.63,20.78,2033-12-21,,19.34
PRJ-0138,March,2026-03-15,11.4,8.66,193.26,2656.15,19.01,2033-09-21,,16.17
PRJ-0138,April,2026-04-15,17.1,22.45,501.13,2671.08,19.68,2033-12-21,,18.94
PRJ-0138,May,2026-05-15,22.8,17.47,390.0,2651.45,18.8,2033-06-21,,13.19
PRJ-0138,June,2026-06-15,28.5,23.12,515.98,2891.09,29.53,2033-11-21,,18.47
PRJ-0138,July,2026-07-15,34.2,29.65,661.76,2450.95,9.81,2033-02-21,,9.28
PRJ-0139,Feb,2026-02-15,12.07,13.71,1032.38,8040.11,6.79,2033-01-14,,13.6
PRJ-0139,March,2026-03-15,24.14,21.0,1581.23,7793.62,3.51,2032-12-14,,12.74
PRJ-0139,April,2026-04-15,36.22,30.55,2300.02,7959.3,5.71,2033-01-14,,14.37
PRJ-0139,May,2026-05-15,48.29,49.83,3751.44,7870.15,4.53,2032-08-14,,8.59
PRJ-0139,June,2026-06-15,60.36,57.45,4325.5,9639.56,28.03,2033-06-14,,18.81
PRJ-0139,July,2026-07-15,72.43,75.72,5701.08,7031.73,-6.61,2032-01-14,,2.15
PRJ-0140,Feb,2026-02-15,7.57,9.73,55.86,595.9,3.81,2030-11-17,,16.66
PRJ-0140,March,2026-03-15,15.14,14.11,80.99,617.52,7.57,2030-07-17,,12.85
PRJ-0140,April,2026-04-15,22.71,27.2,156.12,606.59,5.67,2030-05-17,,10.57
PRJ-0140,May,2026-05-15,30.28,31.48,180.71,583.69,1.68,2030-04-17,,10.06
PRJ-0140,June,2026-06-15,37.85,37.37,214.5,786.58,37.02,2031-05-17,,23.18
PRJ-0140,July,2026-07-15,45.42,47.32,271.67,485.27,-15.47,2029-11-17,,4.58
PRJ-0141,Feb,2026-02-15,20.48,17.8,602.51,4701.39,38.93,2036-10-06,,24.98
PRJ-0141,March,2026-03-15,40.96,43.78,1481.35,4524.49,33.7,2036-02-06,,16.96
PRJ-0141,April,2026-04-15,61.43,66.35,2245.36,4400.03,30.02,2036-01-06,,16.34
PRJ-0141,May,2026-05-15,80.59,81.49,2757.74,4202.03,24.17,2035-08-06,,10.63
PRJ-0141,June,2026-06-15,80.59,80.71,2731.35,7528.82,122.48,2038-05-06,,43.5
PRJ-0141,July,2026-07-15,80.59,77.58,2625.34,2508.21,-25.88,2034-09-06,,0.0
PRJ-0142,Feb,2026-02-15,2.83,0.0,0.0,2401.5,10.79,2035-02-19,,17.4
PRJ-0142,March,2026-03-15,5.67,10.14,219.71,2399.3,10.69,2035-03-19,,18.08
PRJ-0142,April,2026-04-15,8.5,9.67,209.52,2417.96,11.55,2035-02-19,,17.26
PRJ-0142,May,2026-05-15,10.68,14.15,306.82,2381.72,9.88,2034-10-19,,12.83
PRJ-0142,June,2026-06-15,10.68,7.49,162.27,2706.28,24.85,2035-05-19,,20.1
PRJ-0142,July,2026-07-15,10.68,9.95,215.61,2183.05,0.71,2034-05-19,,8.42
PRJ-0143,Feb,2026-02-15,3.27,8.9,256.3,2955.57,2.67,2030-06-01,,7.46
PRJ-0143,March,2026-03-15,6.54,4.68,134.85,2987.78,3.79,2030-11-01,,11.72
PRJ-0143,April,2026-04-15,9.81,6.95,200.15,2982.71,3.62,2030-10-01,,10.73
PRJ-0143,May,2026-05-15,13.08,14.73,424.15,2840.54,-1.32,2030-08-01,,9.08
PRJ-0143,June,2026-06-15,16.35,12.89,370.94,3569.6,24.0,2031-08-01,,21.0
PRJ-0143,July,2026-07-15,18.96,20.77,597.81,2383.49,-17.2,2030-02-01,,3.18
PRJ-0144,Feb,2026-02-15,7.26,8.3,232.32,2945.13,5.23,2036-10-17,,17.14
PRJ-0144,March,2026-03-15,14.53,5.01,140.31,2926.76,4.58,2036-06-17,,12.51
PRJ-0144,April,2026-04-15,21.79,21.96,614.65,2872.07,2.62,2036-04-17,,10.8
PRJ-0144,May,2026-05-15,29.05,28.84,807.15,2850.16,1.84,2036-03-17,,10.38
PRJ-0144,June,2026-06-15,34.68,30.89,864.58,3522.39,25.86,2037-04-17,,22.94
PRJ-0144,July,2026-07-15,34.68,35.08,981.88,2332.64,-16.65,2035-05-17,,0.0
PRJ-0145,Feb,2026-02-15,20.37,26.48,496.25,2678.67,42.94,2036-10-24,,26.63
PRJ-0145,March,2026-03-15,39.02,35.6,667.13,2574.35,37.37,2036-04-24,,20.7
PRJ-0145,April,2026-04-15,39.02,39.14,733.4,2452.55,30.87,2036-01-24,,17.62
PRJ-0145,May,2026-05-15,39.02,43.51,815.31,2315.31,23.55,2035-10-24,,15.4
PRJ-0145,June,2026-06-15,39.02,36.78,689.22,3262.53,74.1,2037-05-24,,33.97
PRJ-0145,July,2026-07-15,39.02,30.0,562.17,1627.31,-13.16,2034-11-24,,3.52
PRJ-0146,Feb,2026-02-15,5.03,3.24,26.13,999.75,24.03,2032-07-02,,23.72
PRJ-0146,March,2026-03-15,10.07,11.42,92.06,995.65,23.52,2032-01-02,,18.29
PRJ-0146,April,2026-04-15,15.1,6.35,51.2,955.46,18.54,2032-02-02,,18.61
PRJ-0146,May,2026-05-15,15.84,15.12,121.91,940.84,16.72,2031-11-02,,15.68
PRJ-0146,June,2026-06-15,15.84,9.62,77.56,1328.02,64.75,2033-03-02,,31.58
PRJ-0146,July,2026-07-15,15.84,22.93,184.8,659.47,-18.19,2030-12-02,,5.49
PRJ-0147,Feb,2026-02-15,14.41,12.89,113.36,1006.19,14.42,2034-04-08,,14.75
PRJ-0147,March,2026-03-15,28.83,22.31,196.18,987.04,12.25,2034-05-08,,16.02
PRJ-0147,April,2026-04-15,43.24,48.36,425.27,963.47,9.56,2033-09-08,,8.01
PRJ-0147,May,2026-05-15,57.65,53.0,466.08,931.93,5.98,2033-09-08,,7.67
PRJ-0147,June,2026-06-15,72.06,70.2,617.35,1030.4,17.18,2033-08-08,,7.34
PRJ-0147,July,2026-07-15,86.48,86.28,758.72,834.46,-5.11,2033-01-08,,0.0
PRJ-0148,Feb,2026-02-15,4.09,3.55,32.17,922.82,1.84,2035-07-15,,13.65
PRJ-0148,March,2026-03-15,8.18,7.52,68.17,892.68,-1.49,2035-02-15,,8.76
PRJ-0148,April,2026-04-15,12.27,13.52,122.5,917.59,1.26,2035-05-15,,11.7
PRJ-0148,May,2026-05-15,16.36,20.99,190.2,917.55,1.26,2035-05-15,,12.01
PRJ-0148,June,2026-06-15,20.46,17.67,160.14,1104.89,21.93,2035-08-15,,15.21
PRJ-0148,July,2026-07-15,24.55,25.23,228.62,809.17,-10.7,2034-08-15,,2.53
PRJ-0149,Feb,2026-02-15,0.39,0.24,2.22,1115.16,20.93,2032-11-25,,17.24
PRJ-0149,March,2026-03-15,0.24,0.0,0.0,1128.02,22.32,2033-03-25,,20.63
PRJ-0149,April,2026-04-15,6.66,12.26,113.09,1108.24,20.18,2032-12-25,,18.28
PRJ-0149,May,2026-05-15,3.95,2.96,27.3,1079.71,17.09,2032-09-25,,14.82
PRJ-0149,June,2026-06-15,2.84,5.2,47.98,1185.68,28.58,2033-09-25,,26.6
PRJ-0149,July,2026-07-15,2.2,1.13,10.4,984.57,6.77,2032-07-25,,12.95
PRJ-0150,Feb,2026-02-15,1.15,0.0,0.0,1123.32,21.83,2037-04-17,,20.53
PRJ-0150,March,2026-03-15,2.29,0.23,2.09,1110.06,20.39,2037-03-17,,20.38
PRJ-0150,April,2026-04-15,3.44,4.3,39.68,1107.08,20.07,2037-02-17,,18.53
PRJ-0150,May,2026-05-15,1.53,2.44,22.52,1103.86,19.72,2037-02-17,,18.84
PRJ-0150,June,2026-06-15,5.54,12.31,113.53,1192.58,29.34,2037-03-17,,19.5
PRJ-0150,July,2026-07-15,0.63,0.0,0.0,1034.33,12.18,2037-03-17,,19.71
PRJ-0151,Feb,2026-02-15,13.21,7.26,127.1,2310.35,31.95,2032-10-26,,23.77
PRJ-0151,March,2026-03-15,26.42,29.61,518.46,2223.79,27.0,2032-03-26,,16.88
PRJ-0151,April,2026-04-15,39.63,42.63,746.46,2224.49,27.04,2032-01-26,,14.69
PRJ-0151,May,2026-05-15,52.84,55.27,967.69,2092.78,19.52,2031-10-26,,11.97
PRJ-0151,June,2026-06-15,56.23,61.32,1073.68,2375.55,35.67,2032-02-26,,16.24
PRJ-0151,July,2026-07-15,56.23,60.05,1051.44,1580.52,-9.73,2031-01-26,,3.46
PRJ-0152,Feb,2026-02-15,17.21,21.37,183.94,1119.7,30.06,2036-08-10,,18.08
PRJ-0152,March,2026-03-15,34.42,35.17,302.8,1097.83,27.52,2036-06-10,,16.09
PRJ-0152,April,2026-04-15,51.62,55.26,475.74,1099.55,27.72,2036-06-10,,16.09
PRJ-0152,May,2026-05-15,68.83,62.84,540.98,1082.1,25.69,2036-03-10,,12.72
PRJ-0152,June,2026-06-15,86.04,82.38,709.26,1279.67,48.64,2036-09-10,,19.3
PRJ-0152,July,2026-07-15,88.49,91.26,785.66,903.04,4.89,2035-07-10,,5.21
PRJ-0153,Feb,2026-02-15,92.24,93.67,1281.58,2126.71,55.44,2028-02-13,,23.9
PRJ-0153,March,2026-03-15,100.0,100.0,2102.81,2102.81,53.69,2026-03-18,2026-03-18,1.08
PRJ-0153,April,2026-04-15,100.0,100.0,2003.16,2003.16,46.41,2026-03-18,2026-03-18,1.08
PRJ-0153,May,2026-05-15,100.0,100.0,1882.07,1882.07,37.56,2026-03-18,2026-03-18,1.08
PRJ-0153,June,2026-06-15,100.0,100.0,2382.23,2382.23,74.12,2026-03-18,2026-03-18,1.08
PRJ-0153,July,2026-07-15,100.0,100.0,1389.96,1389.96,1.59,2026-03-18,2026-03-18,1.08
PRJ-0154,Feb,2026-02-15,8.34,10.12,116.66,1301.24,12.91,2036-05-19,,15.31
PRJ-0154,March,2026-03-15,16.68,17.92,206.56,1306.89,13.4,2036-06-19,,15.56
PRJ-0154,April,2026-04-15,25.02,26.47,305.03,1274.08,10.55,2036-01-19,,10.89
PRJ-0154,May,2026-05-15,33.35,31.45,362.42,1187.53,3.04,2036-01-19,,10.58
PRJ-0154,June,2026-06-15,36.6,39.81,458.76,1387.58,20.4,2036-05-19,,15.04
PRJ-0154,July,2026-07-15,36.6,35.42,408.22,1100.73,-4.49,2035-09-19,,6.97
PRJ-0155,Feb,2026-02-15,9.71,12.74,182.21,1748.91,22.28,2030-11-24,,20.37
PRJ-0155,March,2026-03-15,19.42,20.74,296.68,1748.42,22.24,2030-11-24,,19.81
PRJ-0155,April,2026-04-15,29.13,32.1,459.16,1781.66,24.56,2030-08-24,,17.19
PRJ-0155,May,2026-05-15,38.84,41.07,587.46,1711.43,19.65,2030-05-24,,13.99
PRJ-0155,June,2026-06-15,41.34,37.11,530.75,1684.71,17.79,2030-07-24,,15.86
PRJ-0155,July,2026-07-15,41.34,39.61,566.55,1413.91,-1.15,2029-10-24,,6.83
PRJ-0156,Feb,2026-02-15,25.79,25.62,163.58,996.7,56.12,2032-11-25,,28.68
PRJ-0156,March,2026-03-15,51.58,58.94,376.28,965.52,51.24,2032-07-25,,24.52
PRJ-0156,April,2026-04-15,77.37,80.52,514.06,923.4,44.64,2031-11-25,,16.94
PRJ-0156,May,2026-05-15,92.13,85.09,543.23,889.54,39.33,2031-06-25,,11.58
PRJ-0156,June,2026-06-15,92.13,87.42,558.1,1201.27,88.16,2033-02-25,,32.43
PRJ-0156,July,2026-07-15,92.13,79.56,507.9,647.81,1.47,2030-06-25,,0.0
PRJ-0157,Feb,2026-02-15,1.28,0.0,0.0,2682.07,13.2,2036-11-10,,16.76
PRJ-0157,March,2026-03-15,2.56,0.0,0.0,2609.06,10.12,2036-09-10,,15.38
PRJ-0157,April,2026-04-15,2.18,0.0,0.0,2535.05,7.0,2036-05-10,,10.94
PRJ-0157,May,2026-05-15,5.12,7.38,174.93,2473.19,4.39,2036-06-10,,11.53
PRJ-0157,June,2026-06-15,4.56,8.1,191.9,3207.9,35.4,2037-08-10,,26.45
PRJ-0157,July,2026-07-15,1.71,9.13,216.22,2092.82,-11.67,2035-12-10,,6.14
PRJ-0158,Feb,2026-02-15,0.85,0.0,0.0,5057.36,15.47,2033-05-27,,14.75
PRJ-0158,March,2026-03-15,1.7,0.92,40.45,4865.36,11.09,2033-04-27,,14.49
PRJ-0158,April,2026-04-15,2.56,3.73,163.27,4894.18,11.75,2033-06-27,,16.34
PRJ-0158,May,2026-05-15,2.74,2.26,98.9,4589.07,4.78,2033-04-27,,14.07
PRJ-0158,June,2026-06-15,2.74,2.37,103.66,5661.73,29.27,2034-02-27,,24.07
PRJ-0158,July,2026-07-15,1.67,4.84,212.03,3729.03,-14.86,2032-08-27,,5.62
PRJ-0159,Feb,2026-02-15,23.09,20.85,787.23,4148.2,9.85,2037-01-09,,14.89
PRJ-0159,March,2026-03-15,46.18,43.85,1655.76,4033.3,6.81,2036-10-09,,12.11
PRJ-0159,April,2026-04-15,69.27,67.84,2561.78,4085.07,8.18,2036-05-09,,7.12
PRJ-0159,May,2026-05-15,84.11,73.13,2761.62,3998.94,5.9,2035-12-09,,2.16
PRJ-0159,June,2026-06-15,84.11,82.69,3122.48,4886.83,29.41,2036-11-09,,12.69
PRJ-0159,July,2026-07-15,84.11,82.83,3127.78,3560.96,-5.7,2035-10-09,,0.0
PRJ-0160,Feb,2026-02-15,13.62,16.87,146.24,995.34,14.81,2032-08-03,,15.45
PRJ-0160,March,2026-03-15,27.23,26.78,232.19,966.64,11.5,2032-06-03,,12.55
PRJ-0160,April,2026-04-15,40.85,40.09,347.59,954.12,10.06,2032-04-03,,11.12
PRJ-0160,May,2026-05-15,54.46,49.54,429.49,950.32,9.62,2031-12-03,,6.73
PRJ-0160,June,2026-06-15,68.08,71.54,620.23,1120.17,29.21,2032-08-03,,14.55
PRJ-0160,July,2026-07-15,81.69,75.97,658.65,825.62,-4.77,2031-09-03,,4.1
PRJ-0161,Feb,2026-02-15,6.49,11.31,179.85,1903.28,19.73,2036-03-10,,18.86
PRJ-0161,March,2026-03-15,12.98,17.22,273.76,1822.98,14.68,2035-09-10,,12.58
PRJ-0161,April,2026-04-15,19.47,20.27,322.29,1863.49,17.23,2035-06-10,,10.39
PRJ-0161,May,2026-05-15,25.97,28.58,454.34,1796.69,13.03,2035-09-10,,12.97
PRJ-0161,June,2026-06-15,26.8,23.4,372.03,2199.24,38.35,2036-04-10,,19.59
PRJ-0161,July,2026-07-15,26.8,26.93,428.09,1592.95,0.21,2035-04-10,,8.16
PRJ-0162,Feb,2026-02-15,26.48,14.04,909.67,8533.84,31.71,2032-12-10,,21.39
PRJ-0162,March,2026-03-15,52.96,57.53,3727.35,8596.32,32.68,2032-06-10,,15.32
PRJ-0162,April,2026-04-15,79.45,82.83,5366.66,8542.07,31.84,2032-04-10,,12.72
PRJ-0162,May,2026-05-15,95.15,95.25,6171.33,8376.1,29.28,2032-03-10,,11.92
PRJ-0162,June,2026-06-15,95.15,99.05,6417.21,9079.91,40.14,2032-05-10,,13.71
PRJ-0162,July,2026-07-15,95.15,99.5,6446.66,7672.45,18.42,2031-09-10,,5.82
PRJ-0163,Feb,2026-02-15,51.05,53.37,1357.98,3052.33,19.97,2036-01-19,,10.11
PRJ-0163,March,2026-03-15,95.68,92.99,2365.95,3018.29,18.63,2036-01-19,,9.98
PRJ-0163,April,2026-04-15,95.68,98.71,2511.52,2991.53,17.58,2035-08-19,,5.37
PRJ-0163,May,2026-05-15,95.68,94.7,2409.38,2977.03,17.01,2035-12-19,,9.04
PRJ-0163,June,2026-06-15,95.68,90.42,2300.47,3198.82,25.72,2035-09-19,,5.63
PRJ-0163,July,2026-07-15,95.68,92.43,2351.77,2742.85,7.8,2035-03-19,,0.02
PRJ-0164,Feb,2026-02-15,7.89,7.71,39.86,611.93,18.39,2030-11-20,,19.23
PRJ-0164,March,2026-03-15,15.77,18.29,94.55,602.87,16.64,2030-06-20,,14.45
PRJ-0164,April,2026-04-15,23.66,22.37,115.63,571.31,10.53,2030-04-20,,12.44
PRJ-0164,May,2026-05-15,31.54,24.49,126.6,563.06,8.94,2030-03-20,,10.87
PRJ-0164,June,2026-06-15,39.43,33.56,173.48,786.13,52.09,2031-04-20,,24.21
PRJ-0164,July,2026-07-15,47.31,46.42,239.93,380.98,-26.29,2029-04-20,,0.0
PRJ-0165,Feb,2026-02-15,28.33,23.58,304.56,1561.17,20.87,2030-09-16,,16.27
PRJ-0165,March,2026-03-15,46.33,41.54,536.46,1527.53,18.27,2030-04-16,,10.75
PRJ-0165,April,2026-04-15,46.33,50.08,646.81,1533.76,18.75,2030-07-16,,14.16
PRJ-0165,May,2026-05-15,46.33,41.94,541.63,1544.35,19.57,2030-05-16,,12.21
PRJ-0165,June,2026-06-15,46.33,43.82,565.94,1717.38,32.97,2030-10-16,,17.42
PRJ-0165,July,2026-07-15,46.33,44.94,580.39,1404.15,8.72,2030-03-16,,9.94
PRJ-0166,Feb,2026-02-15,9.79,12.25,236.59,2541.66,31.57,2031-08-28,,24.39
PRJ-0166,March,2026-03-15,19.58,17.79,343.76,2523.08,30.61,2030-12-28,,16.2
PRJ-0166,April,2026-04-15,29.37,29.47,569.29,2447.8,26.71,2031-02-28,,18.19
PRJ-0166,May,2026-05-15,39.16,44.12,852.26,2441.91,26.41,2031-02-28,,18.11
PRJ-0166,June,2026-06-15,48.94,46.89,905.86,3272.99,69.43,2032-02-28,,30.24
PRJ-0166,July,2026-07-15,58.73,60.73,1173.27,1730.86,-10.4,2029-10-28,,2.03
PRJ-0167,Feb,2026-02-15,3.32,4.07,41.15,1126.19,11.25,2035-01-27,,12.91
PRJ-0167,March,2026-03-15,6.63,11.12,112.6,1097.54,8.42,2035-05-27,,16.54
PRJ-0167,April,2026-04-15,9.95,15.93,161.28,1119.83,10.62,2035-05-27,,16.64
PRJ-0167,May,2026-05-15,13.27,9.62,97.39,1117.81,10.42,2035-06-27,,17.52
PRJ-0167,June,2026-06-15,16.58,15.04,152.24,1275.26,25.98,2035-06-27,,17.76
PRJ-0167,July,2026-07-15,18.85,12.16,123.11,1009.77,-0.25,2034-11-27,,11.05
PRJ-0168,Feb,2026-02-15,8.0,7.9,181.05,2921.12,27.49,2036-02-08,,22.35
PRJ-0168,March,2026-03-15,16.01,12.69,290.68,2850.42,24.41,2035-10-08,,18.47
PRJ-0168,April,2026-04-15,19.22,23.71,543.28,2632.42,14.89,2035-11-08,,19.04
PRJ-0168,May,2026-05-15,19.22,10.72,245.6,2571.99,12.25,2035-07-08,,15.2
PRJ-0168,June,2026-06-15,19.22,16.57,379.56,4294.29,87.42,2037-10-08,,41.55
PRJ-0168,July,2026-07-15,19.22,17.27,395.62,1726.25,-24.66,2034-04-08,,0.0
PRJ-0169,Feb,2026-02-15,11.66,9.87,48.3,517.59,5.77,2033-02-01,,11.38
PRJ-0169,March,2026-03-15,23.31,25.56,125.07,528.22,7.95,2033-05-01,,14.24
PRJ-0169,April,2026-04-15,34.12,36.47,178.46,511.33,4.49,2033-01-01,,9.87
PRJ-0169,May,2026-05-15,34.12,41.72,204.17,490.06,0.15,2032-08-01,,5.08
PRJ-0169,June,2026-06-15,34.12,35.68,174.61,637.08,30.19,2033-10-01,,19.02
PRJ-0169,July,2026-07-15,34.12,37.43,183.17,413.49,-15.5,2032-03-01,,0.0
PRJ-0170,Feb,2026-02-15,12.92,11.72,190.78,2118.38,30.15,2035-11-27,,19.61
PRJ-0170,March,2026-03-15,25.84,26.78,435.84,2097.81,28.88,2035-07-27,,15.83
PRJ-0170,April,2026-04-15,38.76,40.46,658.5,2005.99,23.24,2035-05-27,,13.85
PRJ-0170,May,2026-05-15,51.68,54.8,891.98,2008.25,23.38,2035-02-27,,11.44
PRJ-0170,June,2026-06-15,64.6,71.29,1160.44,2371.23,45.68,2035-12-27,,20.94
PRJ-0170,July,2026-07-15,77.51,73.78,1200.89,1715.77,5.41,2034-07-27,,3.57
PRJ-0171,Feb,2026-02-15,19.13,22.42,225.84,1061.71,5.42,2029-03-03,,7.83
PRJ-0171,March,2026-03-15,38.25,41.53,418.28,1061.25,5.38,2029-07-03,,11.8
PRJ-0171,April,2026-04-15,57.38,61.43,618.68,1020.85,1.36,2028-10-03,,2.65
PRJ-0171,May,2026-05-15,76.5,73.42,739.38,1000.92,-0.61,2028-07-03,,0.0
PRJ-0171,June,2026-06-15,95.63,95.65,963.28,1208.49,20.0,2029-01-03,,5.87
PRJ-0171,July,2026-07-15,97.51,90.28,909.24,808.14,-19.76,2028-07-03,,0.0
PRJ-0172,Feb,2026-02-15,31.83,31.96,162.11,715.34,41.02,2037-03-27,,22.5
PRJ-0172,March,2026-03-15,63.67,62.11,315.05,697.68,37.54,2036-10-27,,17.64
PRJ-0172,April,2026-04-15,88.37,84.18,427.0,680.55,34.16,2036-07-27,,14.96
PRJ-0172,May,2026-05-15,88.37,87.5,443.85,653.39,28.81,2036-03-27,,10.89
PRJ-0172,June,2026-06-15,88.37,79.9,405.28,975.72,92.35,2038-03-27,,35.5
PRJ-0172,July,2026-07-15,88.37,93.25,473.03,444.88,-12.3,2035-04-27,,0.0
PRJ-0173,Feb,2026-02-15,15.13,11.19,90.24,859.99,6.69,2029-05-06,,11.25
PRJ-0173,March,2026-03-15,30.26,29.38,236.82,860.05,6.69,2029-06-06,,12.13
PRJ-0173,April,2026-04-15,45.39,41.49,334.44,863.33,7.1,2029-02-06,,7.57
PRJ-0173,May,2026-05-15,47.53,55.65,448.63,820.2,1.75,2029-02-06,,7.52
PRJ-0173,June,2026-06-15,47.53,42.17,339.95,831.91,3.2,2029-01-06,,7.41
PRJ-0173,July,2026-07-15,47.53,46.52,375.01,663.99,-17.63,2028-08-06,,2.28
PRJ-0174,Feb,2026-02-15,1.02,1.06,5.47,746.33,44.75,2034-11-23,,29.13
PRJ-0174,March,2026-03-15,1.89,4.23,21.81,742.79,44.06,2034-11-23,,28.8
PRJ-0174,April,2026-04-15,3.06,0.23,1.17,709.67,37.64,2034-08-23,,26.11
PRJ-0174,May,2026-05-15,4.08,0.0,0.0,688.87,33.6,2034-05-23,,22.62
PRJ-0174,June,2026-06-15,3.25,1.21,6.22,799.83,55.12,2035-04-23,,33.87
PRJ-0174,July,2026-07-15,3.24,8.73,45.03,580.06,12.5,2033-11-23,,16.51
PRJ-0175,Feb,2026-02-15,24.61,26.49,253.99,1177.31,22.78,2033-01-24,,16.66
PRJ-0175,March,2026-03-15,49.23,47.29,453.43,1113.22,16.1,2032-10-24,,13.88
PRJ-0175,April,2026-04-15,73.84,74.29,712.36,1095.8,14.28,2032-07-24,,11.31
PRJ-0175,May,2026-05-15,93.81,93.81,899.57,1082.45,12.89,2031-11-24,,2.65
PRJ-0175,June,2026-06-15,93.81,93.47,896.29,1334.45,39.17,2032-11-24,,14.55
PRJ-0175,July,2026-07-15,93.81,96.45,924.85,905.33,-5.58,2031-08-24,,0.0
PRJ-0176,Feb,2026-02-15,78.31,77.94,860.26,1302.29,17.99,2027-01-12,,8.04
PRJ-0176,March,2026-03-15,84.42,92.66,1022.73,1274.13,15.44,2026-12-12,,6.9
PRJ-0176,April,2026-04-15,95.71,99.5,1098.18,1314.32,19.08,2026-09-12,,3.71
PRJ-0176,May,2026-05-15,100.0,100.0,1253.89,1253.89,13.61,2026-05-12,2026-05-12,0.0
PRJ-0176,June,2026-06-15,100.0,100.0,1421.75,1421.75,28.82,2026-05-12,2026-05-12,0.0
PRJ-0176,July,2026-07-15,100.0,100.0,1140.48,1140.48,3.33,2026-05-12,2026-05-12,0.0
PRJ-0177,Feb,2026-02-15,7.54,7.97,39.74,537.23,7.7,2037-05-08,,14.81
PRJ-0177,March,2026-03-15,15.08,17.36,86.61,555.47,11.35,2037-07-08,,16.99
PRJ-0177,April,2026-04-15,22.62,22.91,114.26,567.86,13.84,2037-02-08,,11.79
PRJ-0177,May,2026-05-15,30.16,29.28,146.07,564.74,13.21,2037-04-08,,13.51
PRJ-0177,June,2026-06-15,34.25,30.51,152.2,632.11,26.72,2037-05-08,,14.86
PRJ-0177,July,2026-07-15,34.25,33.31,166.18,540.15,8.28,2036-10-08,,7.85
PRJ-0178,Feb,2026-02-15,13.99,18.78,205.9,1438.07,31.17,2032-03-24,,23.0
PRJ-0178,March,2026-03-15,27.99,31.69,347.45,1422.25,29.72,2031-07-24,,15.09
PRJ-0178,April,2026-04-15,41.98,43.55,477.48,1396.35,27.36,2031-11-24,,18.56
PRJ-0178,May,2026-05-15,55.98,56.17,615.86,1344.07,22.59,2031-05-24,,12.64
PRJ-0178,June,2026-06-15,69.97,68.73,753.48,1844.69,68.25,2032-09-24,,29.23
PRJ-0178,July,2026-07-15,83.97,81.8,896.83,996.02,-9.15,2030-07-24,,2.81
PRJ-0179,Feb,2026-02-15,2.79,6.08,87.5,1874.39,30.25,2033-12-25,,24.36
PRJ-0179,March,2026-03-15,5.58,18.55,266.92,1831.14,27.24,2033-11-25,,22.97
PRJ-0179,April,2026-04-15,8.37,4.87,70.09,1802.58,25.26,2033-08-25,,19.64
PRJ-0179,May,2026-05-15,11.17,18.0,259.09,1789.93,24.38,2033-10-25,,22.15
PRJ-0179,June,2026-06-15,13.96,8.93,128.57,2137.73,48.55,2034-04-25,,28.29
PRJ-0179,July,2026-07-15,16.75,10.8,155.4,1496.82,4.01,2032-12-25,,11.87
PRJ-0180,Feb,2026-02-15,28.21,31.7,406.64,1579.28,23.1,2036-05-28,,18.92
PRJ-0180,March,2026-03-15,56.41,58.77,754.02,1543.23,20.29,2035-09-28,,11.01
PRJ-0180,April,2026-04-15,84.62,85.11,1091.91,1478.8,15.27,2035-04-28,,6.25
PRJ-0180,May,2026-05-15,93.49,99.5,1276.49,1418.62,10.58,2034-11-28,,1.43
PRJ-0180,June,2026-06-15,93.49,89.51,1148.33,1925.4,50.08,2036-06-28,,20.13
PRJ-0180,July,2026-07-15,93.49,95.01,1218.84,1061.05,-17.29,2034-10-28,,0.0
PRJ-0181,Feb,2026-02-15,2.1,6.06,1749.4,39815.05,37.88,2034-01-05,,27.39
PRJ-0181,March,2026-03-15,4.21,11.43,3299.39,38876.69,34.63,2033-10-05,,23.88
PRJ-0181,April,2026-04-15,0.05,5.45,1574.57,37093.86,28.45,2033-09-05,,23.38
PRJ-0181,May,2026-05-15,7.46,3.33,960.23,35797.14,23.96,2033-06-05,,20.48
PRJ-0181,June,2026-06-15,5.17,5.06,1461.81,50498.78,74.88,2035-02-05,,39.73
PRJ-0181,July,2026-07-15,7.61,12.92,3732.26,26313.43,-8.88,2032-02-05,,4.12
PRJ-0182,Feb,2026-02-15,42.64,44.75,437.59,1326.25,35.63,2030-04-01,,20.47
PRJ-0182,March,2026-03-15,74.46,76.05,743.67,1345.18,37.57,2030-01-01,,16.82
PRJ-0182,April,2026-04-15,74.46,78.87,771.19,1356.35,38.71,2029-10-01,,14.49
PRJ-0182,May,2026-05-15,74.46,78.03,762.97,1332.1,36.23,2029-12-01,,16.37
PRJ-0182,June,2026-06-15,74.46,75.21,735.42,1487.35,52.1,2030-06-01,,21.7
PRJ-0182,July,2026-07-15,74.46,66.38,649.12,1216.25,24.38,2029-07-01,,11.44
PRJ-0183,Feb,2026-02-15,27.8,27.78,625.27,2658.44,18.11,2036-12-06,,16.74
PRJ-0183,March,2026-03-15,55.6,55.37,1246.23,2590.13,15.08,2036-05-06,,9.75
PRJ-0183,April,2026-04-15,81.28,79.28,1784.3,2598.92,15.47,2036-03-06,,7.94
PRJ-0183,May,2026-05-15,81.28,79.99,1800.3,2608.8,15.91,2036-03-06,,8.4
PRJ-0183,June,2026-06-15,81.28,79.08,1779.95,2923.33,29.88,2036-11-06,,16.33
